web-scraper-order,web-scraper-start-url,article_link,article_link-href,type habit,prix,adresse,image_link
"1739066247-1","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-costume-enfant-723992","Vêtements Enfants","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/723992_uploaded_image2_1562586931.16.png""); width: 604px;"
"1739066273-2","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-costume-enfant-724000","Vêtements Enfants","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/724000_uploaded_image2_1562587045.77.png""); width: 604px;"
"1739066299-3","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-724043","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724043_uploaded_image1_1562587503.48.png""); width: 604px;"
"1739066325-4","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-724047","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724047_uploaded_image1_1562587553.26.png""); width: 604px;"
"1739066351-5","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-724052","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724052_uploaded_image1_1562587604.4.png""); width: 604px;"
"1739066377-6","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-724054","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724054_uploaded_image1_1562587650.41.png""); width: 604px;"
"1739066403-7","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-724057","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724057_uploaded_image1_1562587700.41.png""); width: 604px;"
"1739066429-8","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenues-enfant-724060","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/724060_uploaded_image2_1562587746.67.png""); width: 604px;"
"1739066455-9","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenues-enfant-724072","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/724072_uploaded_image2_1562587876.78.png""); width: 604px;"
"1739066481-10","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-724081","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/724081_uploaded_image2_1562588040.19.png""); width: 604px;"
"1739066507-11","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-724091","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724091_uploaded_image1_1562588225.16.png""); width: 604px;"
"1739066533-12","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-724102","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/724102_uploaded_image2_1562588582.95.png""); width: 604px;"
"1739066559-13","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-724109","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724109_uploaded_image1_1562588631.85.png""); width: 604px;"
"1739066585-14","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-724113","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724113_uploaded_image1_1562588710.7.png""); width: 604px;"
"1739066611-15","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-724115","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/724115_uploaded_image2_1562588760.4.png""); width: 604px;"
"1739066637-16","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-724122","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/724122_uploaded_image2_1562588821.84.png""); width: 604px;"
"1739066663-17","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-724128","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724128_uploaded_image1_1562588912.66.png""); width: 604px;"
"1739066689-18","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-724130","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/724130_uploaded_image2_1562588990.25.png""); width: 604px;"
"1739066715-19","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-724135","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724135_uploaded_image1_1562589070.16.png""); width: 604px;"
"1739066741-20","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-pour-enfant-724138","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724138_uploaded_image1_1562589114.05.png""); width: 604px;"
"1739066767-21","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-724143","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/724143_uploaded_image2_1562589274.19.png""); width: 604px;"
"1739066793-22","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/tenue-enfant-724146","Vêtements Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_724146_uploaded_image1_1562589336.01.png""); width: 604px;"
"1739066819-23","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/abaya-enfant-speciale-tabaski-725848","Vêtements Enfants","Prix sur demande","Les Parcelles Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/725848_uploaded_image2_1562624169.58.png""); width: 404px;"
"1739066845-24","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/abaya-enfant-2-ans-5-ans-727626","Vêtements Enfants","18 000 CFA","Les Parcelles Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/727626_uploaded_image2_1562678216.0.png""); width: 404px;"
"1739066871-25","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/costume-enfant-735207","Vêtements Enfants","20 000 CFA","Médina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/735207_uploaded_image2_1562852018.31.png""); width: 575px;"
"1739066897-26","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/couches-et-vetements-enfants-735868","Vêtements Enfants","8 000 CFA","Ngor, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/735868_uploaded_image2_1562861740.96.png""); width: 395px;"
"1739066923-27","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-enfant-739801","Vêtements Enfants","35 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_739801_uploaded_image1_1562946241.61.png""); width: 618px;"
"1739066949-28","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-ensemble-femme-740349","Vêtements Enfants","Prix sur demande","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/740349_uploaded_image2_1562956490.99.png""); width: 612px;"
"1739066975-29","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/blouson-enfant-752408","Vêtements Enfants","18 000 CFA","Médina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_752408_uploaded_image1_1563349196.32.png""); width: 575px;"
"1739067001-30","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/costume-enfant-752448","Vêtements Enfants","20 000 CFA","Médina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_752448_uploaded_image1_1563350256.56.png""); width: 575px;"
"1739067027-31","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/jolies-robes-en-wax-1011524","Vêtements Enfants","8 000 CFA","Sénégal","background-image: url(""https://images.coinafrique.com/thumb_afrikannonce_1011524_uploaded_image1_1569956569.73.jpg""); width: 369px;"
"1739067053-32","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-brodee-enfant-1011523","Vêtements Enfants","12 000 CFA","Sénégal","background-image: url(""https://images.coinafrique.com/thumb_afrikannonce_1011523_uploaded_image1_1569956567.47.jpg""); width: 369px;"
"1739067079-33","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robes-toute-mimi-pour-enfants-1011525","Vêtements Enfants","10 000 CFA","Sénégal","background-image: url(""https://images.coinafrique.com/thumb_afrikannonce_1011525_uploaded_image1_1569956572.46.jpg""); width: 369px;"
"1739067105-34","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/joggings-filles-760586","Vêtements Enfants","3 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_760586_uploaded_image1_1563527322.48.png""); width: 492px;"
"1739067131-35","https://sn.coinafrique.com/categorie/vetements-enfants?page=21","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-enfant-760595","Vêtements Enfants","10 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_760595_uploaded_image1_1563527531.24.png""); width: 492px;"
"1739067183-36","https://sn.coinafrique.com/categorie/vetements-enfants?page=20","favorite_border5années","https://sn.coinafrique.com/annonce/vetements-enfants/robe-avec-petite-traine-760597","Vêtements Enfants","12 000 CFA","Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/thumb_760597_uploaded_image1_1563527596.64.png""); width: 492px;"
